"Date","Price","Open","High","Low","Vol.","Change %"
"07/17/2023","134.24","133.26","134.61","133.10","3.17M","0.63%"
"07/14/2023","133.40","133.91","133.92","132.94","2.86M","-0.39%"
"07/13/2023","133.92","133.51","135.07","133.36","3.22M","0.81%"
"07/12/2023","132.84","135.07","135.33","132.57","3.73M","-1.19%"
"07/11/2023","134.44","133.66","134.56","133.23","2.93M","1.16%"
"07/10/2023","132.90","131.76","133.05","131.70","2.37M","0.62%"
"07/07/2023","132.08","131.78","133.85","131.75","2.98M","-0.06%"
"07/06/2023","132.16","133.24","133.90","131.55","3.51M","-1.55%"
"07/05/2023","134.24","133.32","134.31","132.59","2.96M","0.43%"
"07/03/2023","133.67","133.42","134.35","132.87","1.48M","-0.10%"
"06/30/2023","133.81","134.69","135.03","133.43","4.24M","-0.19%"
"06/29/2023","134.06","131.75","134.35","131.69","3.64M","1.75%"
"06/28/2023","131.76","132.06","132.17","130.91","2.75M","-0.44%"
"06/27/2023","132.34","131.30","132.95","130.83","3.22M","0.76%"
"06/26/2023","131.34","129.39","131.41","129.31","4.85M","1.48%"
"06/23/2023","129.43","130.40","130.62","129.18","11.32M","-1.33%"
"06/22/2023","131.17","131.68","132.96","130.68","6.01M","-1.88%"
"06/21/2023","133.69","135.11","135.39","133.29","5.50M","-1.67%"
"06/20/2023","135.96","136.36","137.23","135.89","4.27M","-1.11%"
"06/16/2023","137.48","139.23","139.47","137.47","7.47M","-0.66%"
"06/15/2023","138.40","137.27","138.80","137.18","3.81M","0.87%"
"06/14/2023","137.20","137.80","138.93","136.94","4.51M","-0.29%"
"06/13/2023","137.60","136.51","138.17","136.00","3.93M","0.86%"
"06/12/2023","136.42","136.00","136.62","135.82","4.50M","0.83%"
"06/09/2023","135.30","134.36","136.10","134.17","3.98M","0.66%"
"06/08/2023","134.41","134.69","135.98","134.01","4.13M","0.02%"
"06/07/2023","134.38","132.50","134.44","132.19","5.77M","1.27%"
"06/06/2023","132.69","132.43","132.94","131.88","3.30M","0.04%"
"06/05/2023","132.64","133.12","133.72","132.27","4.57M","0.17%"
"06/02/2023","132.42","130.38","133.12","130.15","5.38M","2.00%"
"06/01/2023","129.82","128.44","130.15","127.78","4.14M","0.96%"
"05/31/2023","128.59","128.51","129.44","127.46","11.59M","-0.69%"
"05/30/2023","129.48","129.56","130.07","128.26","3.74M","0.46%"
"05/26/2023","128.89","127.06","129.66","126.81","5.61M","1.68%"
"05/25/2023","126.76","125.61","127.23","125.01","4.10M","0.86%"
"05/24/2023","125.68","127.82","127.90","125.47","3.92M","-1.95%"
"05/23/2023","128.18","127.24","129.09","127.13","4.59M","0.53%"
"05/22/2023","127.50","127.50","128.19","127.15","2.81M","0.19%"
"05/19/2023","127.26","126.79","128.29","126.55","4.31M","0.88%"
"05/18/2023","126.15","125.30","126.51","125.19","3.80M","0.35%"
"05/17/2023","125.71","123.94","125.85","123.47","4.52M","1.82%"
"05/16/2023","123.46","123.35","123.86","122.45","2.75M","0.08%"
"05/15/2023","123.36","123.00","123.69","122.34","2.92M","0.42%"
"05/12/2023","122.84","121.41","122.86","121.11","4.56M","1.60%"
"05/11/2023","120.90","122.02","122.24","120.55","3.45M","-0.92%"
"05/10/2023","122.02","121.99","122.49","121.10","4.19M","0.70%"
"05/09/2023","121.17","121.90","121.97","120.66","4.54M","-1.81%"
"05/08/2023","123.40","123.76","123.92","122.55","3.66M","-0.20%"
"05/05/2023","123.65","123.11","124.10","122.81","4.97M","0.88%"
"05/04/2023","122.57","123.03","123.52","121.76","4.47M","-0.71%"
"05/03/2023","123.45","125.46","125.57","123.26","4.55M","-1.37%"
"05/02/2023","125.16","126.30","126.45","123.27","4.45M","-0.74%"
"05/01/2023","126.09","126.35","126.75","126.06","2.72M","-0.25%"
"04/28/2023","126.41","126.58","127.25","125.64","5.06M","-0.44%"
"04/27/2023","126.97","126.37","127.02","125.46","3.20M","0.89%"
"04/26/2023","125.85","125.81","126.54","125.12","4.07M","-0.03%"
"04/25/2023","125.89","124.90","126.19","124.76","4.28M","0.39%"
"04/24/2023","125.40","125.55","126.05","124.56","4.04M","-0.26%"
"04/21/2023","125.73","126.00","126.70","125.27","6.73M","-0.50%"
"04/20/2023","126.36","130.15","130.98","125.84","9.75M","0.03%"
"04/19/2023","126.32","126.50","126.98","125.30","7.01M","-1.14%"
"04/18/2023","127.78","128.14","128.68","127.35","3.19M","-0.03%"
"04/17/2023","127.82","128.30","128.72","126.80","3.66M","-0.25%"
"04/14/2023","128.14","128.46","129.84","127.31","4.18M","0.19%"
"04/13/2023","127.90","128.01","128.39","126.00","5.62M","-0.50%"
"04/12/2023","128.54","130.40","130.89","128.17","3.96M","-1.44%"
"04/11/2023","130.42","130.58","131.10","130.18","3.13M","-0.47%"
"04/10/2023","131.03","129.83","131.08","129.24","2.61M","0.41%"
"04/06/2023","130.50","132.16","132.60","130.32","3.05M","-1.24%"
"04/05/2023","132.14","131.37","132.61","131.37","2.90M","0.41%"
"04/04/2023","131.60","131.99","132.15","130.89","3.38M","-0.35%"
"04/03/2023","132.06","130.97","132.61","130.77","3.84M","0.74%"
"03/31/2023","131.09","129.47","131.23","129.42","4.52M","1.45%"
"03/30/2023","129.22","130.16","131.48","129.10","3.56M","-0.38%"
"03/29/2023","129.71","130.12","130.35","129.18","3.28M","0.29%"
"03/28/2023","129.34","129.18","129.66","128.80","2.89M","0.02%"
"03/27/2023","129.31","126.47","130.26","126.47","6.52M","3.21%"
"03/24/2023","125.29","123.36","125.40","122.88","3.81M","1.56%"
"03/23/2023","123.37","123.81","124.93","122.60","4.65M","-0.55%"
"03/22/2023","124.05","127.00","127.21","124.01","3.55M","-1.99%"
"03/21/2023","126.57","126.90","127.15","125.66","3.86M","0.50%"
"03/20/2023","125.94","124.31","126.16","124.19","4.59M","1.82%"
"03/17/2023","123.69","124.08","124.52","122.93","37.40M","-0.81%"
"03/16/2023","124.70","122.96","124.82","121.92","6.44M","1.15%"
"03/15/2023","123.28","122.99","123.35","121.71","5.99M","-1.10%"
"03/14/2023","124.65","126.49","126.64","123.20","8.11M","-0.74%"
"03/13/2023","125.58","125.15","128.19","124.85","8.19M","0.10%"
"03/10/2023","125.45","126.12","127.29","125.13","5.99M","-0.56%"
"03/09/2023","126.16","128.30","128.53","125.98","5.48M","-1.48%"
"03/08/2023","128.05","128.48","128.74","127.54","2.78M","-0.16%"
"03/07/2023","128.25","130.28","130.42","128.19","3.53M","-1.49%"
"03/06/2023","130.19","129.64","130.86","129.59","2.98M","0.42%"
"03/03/2023","129.64","129.35","129.90","128.77","2.86M","0.55%"
"03/02/2023","128.93","128.39","129.22","127.71","3.34M","0.58%"
"03/01/2023","128.19","128.90","129.47","127.74","3.76M","-0.86%"
"02/28/2023","129.30","130.55","130.61","129.14","5.14M","-0.91%"
"02/27/2023","130.49","131.42","131.87","130.13","2.76M","-0.06%"
"02/24/2023","130.57","129.62","130.67","129.22","3.02M","-0.17%"
"02/23/2023","130.79","131.50","131.70","128.86","3.73M","-0.14%"
"02/22/2023","130.97","131.90","131.99","130.29","3.20M","-0.56%"
"02/21/2023","131.71","134.00","134.38","131.66","4.26M","-2.45%"
"02/17/2023","135.02","134.50","135.58","133.89","3.47M","0.01%"
"02/16/2023","135.00","135.57","135.97","134.59","2.97M","-1.03%"
"02/15/2023","136.40","135.20","136.45","135.07","2.51M","0.29%"
"02/14/2023","136.01","137.05","137.24","135.05","3.20M","-0.98%"
"02/13/2023","137.35","136.00","137.39","135.85","4.40M","1.29%"
"02/10/2023","135.60","133.78","135.77","133.50","5.05M","1.38%"
"02/09/2023","133.75","134.99","135.73","133.34","3.92M","-1.64%"
"02/08/2023","135.98","135.71","136.74","135.16","4.59M","0.10%"
"02/07/2023","135.84","135.67","136.40","134.45","3.74M","-0.25%"
"02/06/2023","136.18","135.83","136.32","134.95","4.84M","-0.55%"
"02/03/2023","136.94","136.35","136.95","135.53","3.76M","0.40%"
"02/02/2023","136.39","135.96","136.72","134.85","6.11M","0.96%"
"02/01/2023","135.09","134.49","135.79","132.80","5.43M","0.27%"
"01/31/2023","134.73","135.50","135.65","133.76","7.21M","-0.42%"
"01/30/2023","135.30","134.32","136.11","133.98","5.38M","0.68%"
"01/27/2023","134.39","134.44","135.49","133.77","8.14M","-0.04%"
"01/26/2023","134.45","137.53","138.27","132.98","17.55M","-4.48%"
"01/25/2023","140.76","140.47","141.03","139.36","7.35M","-0.52%"
"01/24/2023","141.49","141.25","142.75","140.00","4.41M","-0.26%"
"01/23/2023","141.86","141.40","142.99","141.06","5.90M","0.47%"
"01/20/2023","141.20","141.67","141.86","140.51","7.15M","0.41%"
"01/19/2023","140.62","140.00","142.23","139.75","4.83M","0.15%"
"01/18/2023","140.41","144.40","144.68","140.23","6.45M","-3.29%"
"01/17/2023","145.19","146.42","147.18","145.01","2.99M","-0.48%"
"01/13/2023","145.89","144.06","146.10","144.01","2.46M","0.23%"
"01/12/2023","145.55","144.88","146.66","144.52","2.72M","0.20%"
"01/11/2023","145.26","145.00","145.53","143.45","3.27M","0.32%"
"01/10/2023","144.80","143.61","144.85","142.90","2.15M","0.87%"
"01/09/2023","143.55","144.08","145.47","143.40","3.99M","-0.10%"
"01/06/2023","143.70","142.38","144.25","141.58","3.57M","1.84%"
"01/05/2023","141.11","142.44","142.50","140.01","2.87M","-1.04%"
"01/04/2023","142.60","142.07","143.62","141.37","3.87M","0.74%"
"01/03/2023","141.55","141.10","141.90","140.48","3.34M","0.47%"
"12/30/2022","140.89","140.54","140.90","139.45","2.86M","-0.12%"
"12/29/2022","141.06","140.58","142.26","140.45","2.34M","0.74%"
"12/28/2022","140.02","142.40","142.81","139.95","2.54M","-1.69%"
"12/27/2022","142.42","141.73","142.72","141.23","2.74M","0.54%"
"12/23/2022","141.65","140.59","141.86","139.60","2.09M","0.55%"
"12/22/2022","140.88","140.95","141.44","138.62","3.34M","-0.89%"
"12/21/2022","142.14","141.84","143.09","140.98","3.79M","0.61%"
"12/20/2022","141.28","138.84","141.43","138.34","5.16M","1.74%"
"12/19/2022","138.87","140.16","140.44","137.20","5.28M","-0.92%"
"12/16/2022","140.16","141.25","141.91","138.97","9.83M","-1.55%"
"12/15/2022","142.36","148.52","148.98","141.58","6.69M","-5.00%"
"12/14/2022","149.86","150.47","151.91","148.45","4.21M","-0.47%"
"12/13/2022","150.57","150.37","153.21","149.95","8.81M","0.91%"
"12/12/2022","149.21","147.82","149.21","146.94","4.03M","1.47%"
"12/09/2022","147.05","147.40","148.34","146.97","3.05M","-0.49%"
"12/08/2022","147.78","147.90","149.15","147.37","2.67M","0.35%"
"12/07/2022","147.27","147.33","148.10","146.29","3.97M","-0.16%"
"12/06/2022","147.50","147.30","147.80","146.70","2.85M","0.06%"
"12/05/2022","147.41","147.94","148.93","146.80","2.78M","-0.85%"
"12/02/2022","148.67","148.13","149.16","147.73","2.90M","-0.33%"
"12/01/2022","149.16","149.98","150.01","147.34","4.50M","0.17%"
"11/30/2022","148.90","146.19","149.64","145.67","6.38M","1.65%"
"11/29/2022","146.49","145.91","147.17","145.70","2.75M","0.21%"
"11/28/2022","146.18","147.98","148.24","145.93","3.54M","-1.48%"
"11/25/2022","148.37","148.27","149.49","148.10","2.08M","-0.26%"
"11/23/2022","148.75","149.10","150.46","148.30","3.66M","-0.23%"
"11/22/2022","149.10","147.60","149.35","147.02","7.06M","1.65%"
"11/21/2022","146.68","147.55","147.93","146.45","3.48M","-0.65%"
"11/18/2022","147.64","146.56","148.31","145.94","4.66M","1.06%"
"11/17/2022","146.09","143.41","146.18","143.25","3.96M","1.09%"
"11/16/2022","144.52","144.13","144.95","144.01","3.45M","0.12%"
"11/15/2022","144.34","144.08","146.16","142.00","4.73M","0.10%"
"11/14/2022","144.20","142.63","146.08","142.18","5.25M","0.72%"
"11/11/2022","143.17","141.50","144.13","140.96","5.87M","1.37%"
"11/10/2022","141.23","140.26","141.37","138.29","5.39M","2.79%"
"11/09/2022","137.39","137.95","138.90","136.94","4.72M","-1.89%"
"11/08/2022","140.04","139.00","140.93","138.72","5.04M","1.23%"
"11/07/2022","138.34","136.64","138.70","136.51","4.04M","1.01%"
"11/04/2022","136.96","135.65","137.73","134.94","4.18M","1.85%"
"11/03/2022","134.47","136.42","136.48","133.97","4.44M","-1.72%"
"11/02/2022","136.83","137.75","140.17","136.80","5.37M","-0.99%"
"11/01/2022","138.20","138.25","138.65","136.70","3.59M","-0.07%"
"10/31/2022","138.29","138.06","138.77","136.60","4.92M","-0.16%"
"10/28/2022","138.51","135.56","138.86","135.22","5.97M","2.78%"
"10/27/2022","134.77","135.55","136.40","134.45","3.99M","-0.18%"
"10/26/2022","135.01","133.72","135.86","132.81","5.14M","1.56%"
"10/25/2022","132.93","132.00","133.30","131.30","5.96M","0.18%"
"10/24/2022","132.69","130.90","133.11","129.85","5.61M","2.15%"
"10/21/2022","129.90","128.39","130.85","127.59","7.20M","1.25%"
"10/20/2022","128.30","126.25","128.96","125.15","13.62M","4.73%"
"10/19/2022","122.51","122.36","123.94","121.99","5.91M","-0.35%"
"10/18/2022","122.94","123.00","123.94","121.82","5.12M","1.17%"
"10/17/2022","121.52","121.80","122.88","121.43","5.46M","1.23%"
"10/14/2022","120.04","121.80","122.54","119.84","3.76M","-1.44%"
"10/13/2022","121.79","116.10","122.15","115.54","5.84M","3.59%"
"10/12/2022","117.57","118.00","118.81","117.20","3.34M","-0.20%"
"10/11/2022","117.80","117.46","119.23","116.94","4.04M","0.04%"
"10/10/2022","117.75","119.79","119.96","117.04","5.99M","-0.90%"
"10/07/2022","118.82","121.50","121.80","118.07","4.50M","-2.79%"
"10/06/2022","122.23","124.88","125.30","121.77","5.07M","-2.79%"
"10/05/2022","125.74","124.71","126.46","124.23","3.21M","0.19%"
"10/04/2022","125.50","122.80","125.65","122.52","4.57M","3.28%"
"10/03/2022","121.51","120.16","122.21","119.60","4.26M","2.27%"
"09/30/2022","118.81","121.66","122.43","118.61","5.35M","-2.32%"
"09/29/2022","121.63","121.85","122.62","120.57","3.82M","-0.92%"
"09/28/2022","122.76","121.65","123.23","119.81","5.00M","0.84%"
"09/27/2022","121.74","122.60","123.95","121.08","4.12M","-0.22%"
"09/26/2022","122.01","122.30","124.26","121.75","3.99M","-0.57%"
"09/23/2022","122.71","124.53","125.00","121.74","5.20M","-2.07%"
"09/22/2022","125.31","124.76","126.51","124.41","4.05M","0.30%"
"09/21/2022","124.93","126.89","127.84","124.92","3.39M","-1.08%"
"09/20/2022","126.30","126.90","126.99","125.52","2.84M","-1.12%"
"09/19/2022","127.73","126.49","128.06","126.28","3.98M","0.36%"
"09/16/2022","127.27","124.36","127.53","123.83","9.84M","1.42%"
"09/15/2022","125.49","127.39","127.46","124.90","5.14M","-1.72%"
"09/14/2022","127.69","127.50","129.00","126.85","3.82M","0.35%"
"09/13/2022","127.25","129.14","129.91","126.77","4.57M","-2.61%"
"09/12/2022","130.66","130.33","130.99","129.89","3.74M","1.14%"
"09/09/2022","129.19","128.90","129.49","128.06","3.29M","0.56%"
"09/08/2022","128.47","127.20","128.54","126.59","2.96M","0.60%"
"09/07/2022","127.71","126.69","127.87","126.28","2.40M","0.78%"
"09/06/2022","126.72","127.80","128.06","126.30","3.35M","-0.84%"
"09/02/2022","127.79","130.30","130.56","127.24","3.04M","-1.44%"
"09/01/2022","129.66","128.40","129.82","127.74","3.40M","0.94%"
"08/31/2022","128.45","129.92","130.00","128.40","3.49M","-0.87%"
"08/30/2022","129.58","130.56","130.77","129.29","2.41M","-0.56%"
"08/29/2022","130.31","129.99","131.42","129.57","2.78M","-0.05%"
"08/26/2022","130.38","134.10","134.18","130.34","4.19M","-2.69%"
"08/25/2022","133.98","133.65","134.43","133.07","2.71M","0.56%"
"08/24/2022","133.23","134.89","135.11","133.11","2.86M","-1.12%"
"08/23/2022","134.74","135.37","136.10","134.72","4.14M","-0.60%"
"08/22/2022","135.55","137.65","137.85","135.47","3.09M","-2.04%"
"08/19/2022","138.37","138.75","139.34","137.66","3.16M","-0.50%"
"08/18/2022","139.07","137.79","139.12","137.75","3.18M","0.93%"
"08/17/2022","137.79","136.46","138.41","136.30","3.67M","0.90%"
"08/16/2022","136.56","134.60","137.37","134.45","4.31M","1.21%"
"08/15/2022","134.93","132.96","135.19","132.24","2.79M","0.69%"
"08/12/2022","134.01","132.62","134.09","131.98","2.77M","1.11%"
"08/11/2022","132.54","132.36","133.23","132.00","3.50M","0.79%"
"08/10/2022","131.50","130.75","131.78","130.34","3.66M","1.57%"
"08/09/2022","129.47","129.92","130.79","129.12","3.50M","-2.37%"
"08/08/2022","132.61","133.10","133.35","132.02","3.83M","0.10%"
"08/05/2022","132.48","131.25","132.67","131.07","2.59M","0.64%"
"08/04/2022","131.64","132.15","132.29","131.02","3.18M","-0.53%"
"08/03/2022","132.34","131.82","132.86","131.32","3.09M","0.40%"
"08/02/2022","131.81","132.20","132.78","130.51","4.40M","-0.17%"
"08/01/2022","132.04","130.75","132.70","130.70","4.14M","0.96%"
"07/29/2022","130.79","129.52","131.00","129.31","5.79M","1.21%"
"07/28/2022","129.22","128.75","129.81","128.61","3.91M","0.08%"
"07/27/2022","129.12","127.97","129.43","127.58","4.18M","0.81%"
"07/26/2022","128.08","128.26","129.30","127.63","3.65M","-0.36%"
"07/25/2022","128.54","128.44","129.13","127.90","4.70M","0.23%"
"07/22/2022","128.25","127.03","128.32","125.71","6.47M","0.87%"
"07/21/2022","127.15","128.75","128.81","125.13","11.98M","-1.57%"
"07/20/2022","129.18","130.70","130.72","128.06","9.88M","-1.30%"
"07/19/2022","130.88","131.58","132.56","127.72","29.69M","-5.25%"
"07/18/2022","138.13","140.15","140.31","137.78","8.23M","-1.28%"
"07/15/2022","139.92","140.68","140.68","138.61","4.52M","0.62%"
"07/14/2022","139.06","135.60","139.43","135.02","5.30M","1.37%"
"07/13/2022","137.18","137.18","138.90","136.80","4.12M","-1.44%"
"07/12/2022","139.18","140.84","141.55","138.57","3.24M","-1.29%"
"07/11/2022","141.00","140.62","141.87","140.13","3.91M","0.38%"
"07/08/2022","140.47","140.76","141.32","139.82","2.82M","-0.26%"
"07/07/2022","140.83","138.91","141.32","138.83","3.90M","1.99%"
"07/06/2022","138.08","138.00","139.14","137.13","3.24M","0.33%"
"07/05/2022","137.62","139.97","139.97","135.27","6.27M","-2.48%"
"07/01/2022","141.12","141.00","141.67","139.26","4.01M","-0.05%"
"06/30/2022","141.19","139.58","142.46","139.28","4.88M","0.34%"
"06/29/2022","140.71","142.74","143.52","139.50","4.16M","-0.81%"
"06/28/2022","141.86","142.92","144.15","141.32","4.07M","-0.66%"
"06/27/2022","142.80","142.26","143.83","141.95","3.94M","0.52%"
"06/24/2022","142.06","139.20","142.37","139.13","11.49M","2.61%"
"06/23/2022","138.44","137.14","138.62","136.50","4.55M","0.99%"
"06/22/2022","137.08","136.10","138.18","136.03","3.79M","-0.56%"
"06/21/2022","137.85","135.90","138.50","135.90","4.09M","2.10%"
"06/17/2022","135.02","135.99","136.98","132.85","12.97M","-0.48%"
"06/16/2022","135.67","135.30","136.24","134.39","5.39M","-1.01%"
"06/15/2022","137.06","136.01","138.45","135.58","4.61M","0.99%"
"06/14/2022","135.72","135.00","136.95","134.86","4.61M","0.45%"
"06/13/2022","135.11","133.97","137.57","133.76","6.49M","-0.79%"
"06/10/2022","136.19","137.80","137.80","135.25","4.66M","-1.28%"
"06/09/2022","137.96","140.15","141.04","137.93","3.59M","-2.04%"
"06/08/2022","140.83","142.07","142.80","140.15","3.01M","-1.37%"
"06/07/2022","142.78","142.60","142.98","140.96","2.89M","-0.07%"
"06/06/2022","142.88","142.98","144.73","142.00","4.77M","1.20%"
"06/03/2022","141.18","140.26","142.58","139.74","4.35M","0.73%"
"06/02/2022","140.15","139.45","140.29","136.85","3.73M","0.52%"
"06/01/2022","139.43","139.67","140.47","138.52","3.80M","0.42%"
"05/31/2022","138.84","138.20","139.83","136.81","7.98M","-0.31%"
"05/27/2022","139.27","137.39","139.74","137.24","4.61M","1.74%"
"05/26/2022","136.89","135.00","137.55","134.52","3.93M","1.86%"
"05/25/2022","134.39","132.86","134.82","132.86","3.30M","0.44%"
"05/24/2022","133.80","130.57","134.37","130.42","4.19M","2.01%"
"05/23/2022","131.17","129.50","131.95","129.42","3.59M","2.09%"
"05/20/2022","128.48","130.18","130.37","125.80","6.91M","-0.91%"
"05/19/2022","129.66","132.00","132.32","128.71","5.82M","-2.47%"
"05/18/2022","132.94","137.10","137.62","132.17","6.00M","-3.92%"
"05/17/2022","138.37","137.19","138.37","135.64","4.37M","2.47%"
"05/16/2022","135.03","133.10","136.51","132.41","4.25M","1.07%"
"05/13/2022","133.60","133.00","133.80","131.05","4.20M","0.53%"
"05/12/2022","132.90","131.27","133.62","130.41","5.38M","1.64%"
"05/11/2022","130.75","129.86","132.96","129.86","5.30M","1.25%"
"05/10/2022","129.13","135.00","135.41","128.43","8.64M","-3.95%"
"05/09/2022","134.44","134.41","136.35","133.32","7.65M","-2.35%"
"05/06/2022","137.67","135.47","137.99","135.47","7.31M","1.29%"
"05/05/2022","135.92","136.46","137.26","134.76","5.96M","-1.08%"
"05/04/2022","137.40","132.87","137.87","132.14","5.93M","3.68%"
"05/03/2022","132.52","133.00","133.60","131.99","3.69M","-0.39%"
"05/02/2022","133.04","133.00","133.77","130.89","4.21M","0.63%"
"04/29/2022","132.21","135.13","135.55","132.00","5.08M","-2.60%"
"04/28/2022","135.74","136.85","136.99","134.81","4.48M","0.50%"
"04/27/2022","135.06","135.78","137.12","134.63","4.37M","-0.83%"
"04/26/2022","136.19","139.00","139.87","136.17","4.96M","-2.09%"
"04/25/2022","139.10","137.59","139.65","135.19","5.75M","0.61%"
"04/22/2022","138.25","139.70","140.44","137.35","6.51M","-1.14%"
"04/21/2022","139.85","138.23","141.88","137.35","9.92M","1.11%"
"04/20/2022","138.32","135.00","139.56","133.38","17.86M","7.10%"
"04/19/2022","129.15","126.08","129.40","126.00","7.97M","2.36%"
"04/18/2022","126.17","126.60","127.39","125.53","4.88M","-0.31%"
"04/14/2022","126.56","128.93","130.58","126.38","6.38M","0.33%"
"04/13/2022","126.14","125.64","126.67","124.91","3.06M","0.13%"
"04/12/2022","125.98","126.42","127.34","125.58","2.69M","-0.31%"
"04/11/2022","126.37","127.95","128.18","126.18","3.20M","-1.06%"
"04/08/2022","127.73","128.01","128.78","127.27","3.14M","-0.64%"
"04/07/2022","128.55","128.87","129.25","126.73","3.54M","-0.65%"
"04/06/2022","129.39","127.78","129.51","127.25","3.96M","0.39%"
"04/05/2022","128.89","129.85","131.23","128.66","3.11M","-1.06%"
"04/04/2022","130.27","130.26","130.45","128.93","2.81M","0.09%"
"04/01/2022","130.15","129.66","130.27","128.06","4.01M","0.10%"
"03/31/2022","130.02","130.72","131.88","130.00","4.27M","-1.60%"
"03/30/2022","132.13","132.01","133.08","131.39","2.62M","0.14%"
"03/29/2022","131.94","132.04","132.84","130.43","5.79M","0.36%"
"03/28/2022","131.47","130.82","131.50","129.60","2.48M","0.09%"
"03/25/2022","131.35","129.50","131.40","129.31","3.53M","1.62%"
"03/24/2022","129.25","128.33","129.37","127.80","2.97M","0.74%"
"03/23/2022","128.30","129.08","129.32","128.25","2.92M","-0.59%"
"03/22/2022","129.06","128.50","129.30","127.85","2.69M","0.75%"
"03/21/2022","128.10","129.00","129.74","127.40","3.38M","-0.51%"
"03/18/2022","128.76","127.38","128.93","126.37","7.47M","0.63%"
"03/17/2022","127.96","127.10","128.29","126.53","3.67M","0.72%"
"03/16/2022","127.04","126.50","127.28","124.71","4.29M","1.11%"
"03/15/2022","125.64","124.00","125.94","123.22","4.02M","1.37%"
"03/14/2022","123.94","124.45","125.16","122.68","3.29M","-0.02%"
"03/11/2022","123.96","125.00","126.77","123.91","4.12M","-0.31%"
"03/10/2022","124.35","125.75","126.03","123.13","5.33M","-1.48%"
"03/09/2022","126.22","127.41","128.10","125.91","4.40M","0.43%"
"03/08/2022","125.68","126.62","128.35","124.82","4.89M","-0.31%"
"03/07/2022","126.07","126.47","127.90","125.62","5.05M","-0.43%"
"03/04/2022","126.62","124.40","127.35","124.21","4.40M","0.55%"
"03/03/2022","125.93","124.96","126.67","124.24","5.21M","1.67%"
"03/02/2022","123.86","122.59","124.64","121.80","4.89M","2.07%"
"03/01/2022","121.35","122.67","123.39","120.70","4.87M","-0.95%"
"02/28/2022","122.51","122.21","123.39","121.04","6.76M","-1.34%"
"02/25/2022","124.18","122.05","124.26","121.45","4.46M","1.81%"
"02/24/2022","121.97","120.00","122.10","118.81","6.56M","-0.08%"
"02/23/2022","122.07","124.38","124.70","121.87","4.09M","-1.49%"
"02/22/2022","123.92","124.20","125.00","122.68","5.35M","-0.35%"
"02/18/2022","124.35","124.94","125.44","123.61","4.61M","-0.50%"
"02/17/2022","124.97","128.05","128.50","124.85","6.80M","-3.26%"
"02/16/2022","129.18","129.45","130.44","128.26","4.88M","-0.58%"
"02/15/2022","129.94","130.64","131.68","129.61","4.40M","-0.16%"
"02/14/2022","130.15","132.59","132.65","129.07","5.35M","-1.91%"
"02/11/2022","132.69","133.90","134.71","132.38","4.18M","-0.62%"
"02/10/2022","133.52","135.47","136.56","133.17","5.98M","-3.10%"
"02/09/2022","137.79","137.84","138.35","136.83","5.39M","0.56%"
"02/08/2022","137.02","137.23","137.52","135.78","4.18M","-0.16%"
"02/07/2022","137.24","137.45","137.82","136.27","3.76M","0.07%"
"02/04/2022","137.15","137.86","138.82","136.21","4.14M","-0.46%"
"02/03/2022","137.78","137.00","138.76","135.83","6.10M","0.39%"
"02/02/2022","137.25","135.70","137.55","135.26","5.36M","1.27%"
"02/01/2022","135.53","133.76","135.96","132.50","6.21M","1.47%"
"01/31/2022","133.57","134.09","134.09","132.30","5.86M","-0.69%"
"01/28/2022","134.50","133.19","134.53","131.79","5.47M","1.49%"
"01/27/2022","132.52","133.66","134.75","132.08","5.50M","-1.30%"
"01/26/2022","134.26","136.47","137.07","133.13","8.34M","-1.35%"
"01/25/2022","136.10","129.14","137.34","128.30","19.72M","5.65%"
"01/24/2022","128.82","127.99","129.15","124.19","13.78M","-0.41%"
"01/21/2022","129.35","131.65","131.87","129.27","5.91M","-1.12%"
"01/20/2022","130.82","131.26","132.88","130.57","5.28M","-0.58%"
"01/19/2022","131.58","132.90","133.90","131.50","4.10M","-1.02%"
"01/18/2022","132.94","132.95","133.89","131.78","5.25M","-0.95%"
"01/14/2022","134.21","134.55","135.14","133.30","5.31M","-0.41%"
"01/13/2022","134.76","133.90","136.05","133.56","4.87M","0.88%"
"01/12/2022","133.59","133.25","134.47","131.37","5.35M","0.54%"
"01/11/2022","132.87","130.52","133.25","127.97","11.11M","-1.60%"
"01/10/2022","135.03","134.47","136.20","133.38","5.43M","0.15%"
"01/07/2022","134.83","134.90","135.66","133.51","5.24M","-0.38%"
"01/06/2022","135.34","138.20","138.41","132.51","9.91M","-2.08%"
"01/05/2022","138.22","138.31","142.20","137.88","8.96M","0.14%"
"01/04/2022","138.02","136.10","139.95","135.90","7.30M","1.46%"
"01/03/2022","136.04","134.07","136.29","133.63","4.61M","1.78%"
"12/31/2021","133.66","134.00","134.99","133.61","3.36M","-0.19%"
"12/30/2021","133.91","133.75","134.37","133.33","3.16M","0.42%"
"12/29/2021","133.35","132.40","134.21","132.30","4.24M","0.54%"
"12/28/2021","132.63","131.60","133.22","131.59","3.45M","0.77%"
"12/27/2021","131.62","130.63","131.65","129.95","4.29M","0.76%"
"12/23/2021","130.63","130.00","130.96","129.52","3.65M","0.68%"
"12/22/2021","129.75","129.06","129.79","127.60","3.92M","0.60%"
"12/21/2021","128.97","127.66","129.34","127.66","4.86M","1.50%"
