q,n_star,x_star,port_ret,port_volatility,budget_use
5.210420841683367,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.2505010020040075,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.290581162324649,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.33066132264529,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.370741482965932,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.410821643286573,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.4509018036072145,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.490981963927855,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.531062124248497,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.571142284569138,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.611222444889779,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.651302605210421,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.691382765531062,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.731462925851703,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.771543086172344,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.811623246492986,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.851703406813627,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.891783567134269,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.9318637274549095,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
5.971943887775551,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
6.012024048096192,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
6.052104208416833,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
6.092184368737475,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
6.132264529058116,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
6.1723446893787575,[2 3 1 3],[0.17285  0.38859  0.23018  0.202695],0.0010553097737402717,0.015264330717710066,1988.63
6.212424849699398,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.25250501002004,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.292585170340681,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.332665330661323,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.372745490981964,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.4128256513026045,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.452905811623246,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.492985971943887,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.533066132264529,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.57314629258517,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
6.613226452905812,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
